action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,exclusion_reason,ic50_nM,smiles,measurement_class
,,3102503,[],CHEMBL1066259,Inhibition of human neutrophils gelatinase B after 30 mins by fluorescence plate reader,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc2c(c1O)C(c1c(O)cc(O)c3c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C3)[C@@H](O)[C@@H](c1ccc(O)c(O)c1)O2,,,CHEMBL1159106,Bioorg Med Chem Lett,2010.0,"{'bei': '6.50', 'le': '0.12', 'lle': '1.20', 'sei': '1.70'}",,CHEMBL592228,,CHEMBL592228,5.64,0,http://www.openphacts.org/units/Nanomolar,885161,=,1,1,=,,IC50,nM,,2300.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,2.3,,2300.0,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc2c(c1O)C(c1c(O)cc(O)c3c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C3)[C@@H](O)[C@@H](c1ccc(O)c(O)c1)O2,intermediate
,,3102505,[],CHEMBL1066259,Inhibition of human neutrophils gelatinase B after 30 mins by fluorescence plate reader,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,,,CHEMBL1159106,Bioorg Med Chem Lett,2010.0,"{'bei': '3.05', 'le': None, 'lle': None, 'sei': None}",,CHEMBL592373,,CHEMBL592373,4.41,0,http://www.openphacts.org/units/Nanomolar,885162,=,1,1,=,,IC50,nM,,39200.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,39.2,,39200.0,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,inactive
,,3102507,[],CHEMBL1066259,Inhibition of human neutrophils gelatinase B after 30 mins by fluorescence plate reader,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,,,CHEMBL1159106,Bioorg Med Chem Lett,2010.0,"{'bei': '10.12', 'le': '0.21', 'lle': '0.94', 'sei': '3.05'}",,CHEMBL790,CHLORHEXIDINE,CHEMBL790,5.12,0,http://www.openphacts.org/units/Nanomolar,885164,=,1,1,=,,IC50,nM,,7630.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,7.63,,7630.0,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,intermediate
,,5112061,[],CHEMBL1640797,Inhibition of human MMP9 in cell-free system by fluorescent spectroscopy,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCOc1ccc(CCC(Cc2cc3ccc(C)cc3oc2=O)C(=O)NO)cc1,,,CHEMBL1629442,Bioorg Med Chem,2010.0,"{'bei': '9.94', 'le': '0.19', 'lle': '0.52', 'sei': '5.04'}",,CHEMBL1630091,,CHEMBL1630091,4.64,0,http://www.openphacts.org/units/Nanomolar,1312796,=,1,1,=,,IC50,nM,,23000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,23.0,,23000.0,CCN(CC)CCOc1ccc(CCC(Cc2cc3ccc(C)cc3oc2=O)C(=O)NO)cc1,inactive
,,6174009,[],CHEMBL1768155,Inhibition of human recombinant MMP9 after 60 mins by fluorescence plate reader,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1[C@H](c2ccccc2)[C@]1(NS(=O)(=O)c1ccc(-n2cc(Cl)cn2)s1)C(=O)O,,,CHEMBL1765003,J Med Chem,2011.0,"{'bei': '16.52', 'le': '0.35', 'lle': '4.12', 'sei': '7.14'}",,CHEMBL1078281,,CHEMBL1078281,7.24,0,http://www.openphacts.org/units/Nanomolar,1417911,=,1,1,=,,IC50,nM,,58.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,0.058,,58.0,C[C@@H]1[C@H](c2ccccc2)[C@]1(NS(=O)(=O)c1ccc(-n2cc(Cl)cn2)s1)C(=O)O,active
,,6177000,[],CHEMBL1771913,Inhibition of human MMP-9,B,,,BAO_0000190,BAO_0000357,single protein format,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,,,CHEMBL1770140,Bioorg Med Chem Lett,2011.0,"{'bei': '18.71', 'le': '0.38', 'lle': '6.56', 'sei': '8.48'}",,CHEMBL1771212,,CHEMBL1771212,9.70,0,http://www.openphacts.org/units/Nanomolar,1419855,=,1,1,=,,IC50,nM,,0.2,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,0.2,,0.2,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,active
,,6177001,[],CHEMBL1771913,Inhibition of human MMP-9,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)N2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC2)cc1,,,CHEMBL1770140,Bioorg Med Chem Lett,2011.0,"{'bei': '11.76', 'le': '0.23', 'lle': '4.43', 'sei': '4.72'}",,CHEMBL1771213,,CHEMBL1771213,5.92,0,http://www.openphacts.org/units/Nanomolar,1419856,=,1,1,=,,IC50,nM,,1200.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,1200.0,,1200.0,COc1ccc(C(=O)N2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC2)cc1,intermediate
,,6177003,[],CHEMBL1771913,Inhibition of human MMP-9,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2nnn(CCCOc3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)n2)cc1,,,CHEMBL1770140,Bioorg Med Chem Lett,2011.0,"{'bei': '11.51', 'le': '0.23', 'lle': '4.31', 'sei': '3.85'}",,CHEMBL1771214,,CHEMBL1771214,5.96,0,http://www.openphacts.org/units/Nanomolar,1419858,=,1,1,=,,IC50,nM,,1100.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,1100.0,,1100.0,COc1ccc(-c2nnn(CCCOc3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)n2)cc1,intermediate
,,6183082,[],CHEMBL1772892,Inhibition of human MMP9,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1ccc(C(=O)CCCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,,,CHEMBL1770058,Bioorg Med Chem Lett,2011.0,"{'bei': '11.81', 'le': '0.23', 'lle': '2.95', 'sei': '4.87'}",,CHEMBL1770699,,CHEMBL1770699,5.96,0,http://www.openphacts.org/units/Nanomolar,1419259,=,1,1,=,,IC50,nM,,1100.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,1100.0,,1100.0,CN(C)c1ccc(C(=O)CCCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,intermediate
,,6183085,[],CHEMBL1772892,Inhibition of human MMP9,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCOCC2)cc1)c1ccc(OC(F)(F)F)cc1,,,CHEMBL1770058,Bioorg Med Chem Lett,2011.0,"{'bei': '10.35', 'le': '0.21', 'lle': '3.05', 'sei': '4.03'}",,CHEMBL1770702,,CHEMBL1770702,5.66,0,http://www.openphacts.org/units/Nanomolar,1419262,=,1,1,=,,IC50,nM,,2200.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,2200.0,,2200.0,O=C(NCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCOCC2)cc1)c1ccc(OC(F)(F)F)cc1,intermediate
,,6183090,[],CHEMBL1772892,Inhibition of human MMP9,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1ccc(C(=O)CCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,,,CHEMBL1770058,Bioorg Med Chem Lett,2011.0,"{'bei': '12.29', 'le': '0.24', 'lle': '3.41', 'sei': '4.93'}",,CHEMBL1770707,,CHEMBL1770707,6.03,0,http://www.openphacts.org/units/Nanomolar,1419267,=,1,1,=,,IC50,nM,,930.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,930.0,,930.0,CN(C)c1ccc(C(=O)CCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,active
,,6183091,[],CHEMBL1772892,Inhibition of human MMP9,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1ccc(NC(=O)CCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,,,CHEMBL1770058,Bioorg Med Chem Lett,2011.0,"{'bei': '11.90', 'le': '0.23', 'lle': '3.64', 'sei': '4.48'}",,CHEMBL1770708,,CHEMBL1770708,6.02,0,http://www.openphacts.org/units/Nanomolar,1419268,=,1,1,=,,IC50,nM,,960.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,960.0,,960.0,CN(C)c1ccc(NC(=O)CCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,active
,,6183092,[],CHEMBL1772892,Inhibition of human MMP9,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(NC(=O)CCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,,,CHEMBL1770058,Bioorg Med Chem Lett,2011.0,"{'bei': '15.51', 'le': '0.31', 'lle': '5.32', 'sei': '5.45'}",,CHEMBL1770157,,CHEMBL1770157,7.64,0,http://www.openphacts.org/units/Nanomolar,1419255,=,1,1,=,,IC50,nM,,23.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,23.0,,23.0,COc1ccc(NC(=O)CCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,active
,,6183093,[],CHEMBL1772892,Inhibition of human MMP9,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCOCC2)cc1)Nc1ccc(OC(F)(F)F)cc1,,,CHEMBL1770058,Bioorg Med Chem Lett,2011.0,"{'bei': '12.34', 'le': '0.25', 'lle': '3.53', 'sei': '4.81'}",,CHEMBL1770709,,CHEMBL1770709,6.75,0,http://www.openphacts.org/units/Nanomolar,1419269,=,1,1,=,,IC50,nM,,180.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,180.0,,180.0,O=C(CCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCOCC2)cc1)Nc1ccc(OC(F)(F)F)cc1,active
,,6183094,[],CHEMBL1772892,Inhibition of human MMP9,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C(=O)CCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCOCC2)cc1)c1ccc(OC(F)(F)F)cc1,,,CHEMBL1770058,Bioorg Med Chem Lett,2011.0,"{'bei': '11.45', 'le': '0.23', 'lle': '3.18', 'sei': '4.88'}",,CHEMBL1770697,,CHEMBL1770697,6.42,0,http://www.openphacts.org/units/Nanomolar,1419256,=,1,1,=,,IC50,nM,,380.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,380.0,,380.0,CN(C(=O)CCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCOCC2)cc1)c1ccc(OC(F)(F)F)cc1,active
,,6183095,[],CHEMBL1772892,Inhibition of human MMP9,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCOCC2)cc1)N1CCCCC1,,,CHEMBL1770058,Bioorg Med Chem Lett,2011.0,"{'bei': '13.58', 'le': '0.27', 'lle': '4.48', 'sei': '5.05'}",,CHEMBL1770710,,CHEMBL1770710,6.17,0,http://www.openphacts.org/units/Nanomolar,1419270,=,1,1,=,,IC50,nM,,670.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,670.0,,670.0,O=C(CCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCOCC2)cc1)N1CCCCC1,active
,,6183096,[],CHEMBL1772892,Inhibition of human MMP9,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1ccc(NC(=O)CCCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,,,CHEMBL1770058,Bioorg Med Chem Lett,2011.0,"{'bei': '12.13', 'le': '0.24', 'lle': '3.53', 'sei': '4.69'}",,CHEMBL1770711,,CHEMBL1770711,6.30,0,http://www.openphacts.org/units/Nanomolar,1419271,=,1,1,=,,IC50,nM,,500.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,500.0,,500.0,CN(C)c1ccc(NC(=O)CCCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,active
,,6215742,[],CHEMBL1787045,Inhibition of recombinant human MMP-9 assessed as substrate cleavage after 20 hrs by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Cl)ccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,,,CHEMBL1781898,Bioorg Med Chem Lett,2011.0,"{'bei': '12.90', 'le': '0.27', 'lle': '2.90', 'sei': '6.79'}",,CHEMBL1784358,,CHEMBL1784358,5.92,0,http://www.openphacts.org/units/Nanomolar,1429294,=,1,1,=,,IC50,nM,,1200.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,1200.0,,1200.0,Cc1cc(Cl)ccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,intermediate
,,6215746,[],CHEMBL1787045,Inhibition of recombinant human MMP-9 assessed as substrate cleavage after 20 hrs by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=CN(O)C1(CS(=O)(=O)N2CCC(CCc3ccccc3)CC2)CCOCC1,,,CHEMBL1781898,Bioorg Med Chem Lett,2011.0,"{'bei': '15.04', 'le': '0.30', 'lle': '4.11', 'sei': '7.08'}",,CHEMBL1784362,,CHEMBL1784362,6.17,0,http://www.openphacts.org/units/Nanomolar,1429298,=,1,1,=,,IC50,nM,,670.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,670.0,,670.0,O=CN(O)C1(CS(=O)(=O)N2CCC(CCc3ccccc3)CC2)CCOCC1,active
,,6215748,[],CHEMBL1787045,Inhibition of recombinant human MMP-9 assessed as substrate cleavage after 20 hrs by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccnc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,,,CHEMBL1781898,Bioorg Med Chem Lett,2011.0,"{'bei': '11.92', 'le': '0.24', 'lle': '3.31', 'sei': '5.07'}",,CHEMBL1784364,,CHEMBL1784364,5.07,0,http://www.openphacts.org/units/Nanomolar,1429300,=,1,1,=,,IC50,nM,,8500.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,8500.0,,8500.0,Cc1cccnc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,intermediate
,,6215750,[],CHEMBL1787045,Inhibition of recombinant human MMP-9 assessed as substrate cleavage after 20 hrs by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C)c(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)cn1,,,CHEMBL1781898,Bioorg Med Chem Lett,2011.0,"{'bei': '11.49', 'le': '0.23', 'lle': '2.98', 'sei': '5.05'}",,CHEMBL1784365,,CHEMBL1784365,5.05,0,http://www.openphacts.org/units/Nanomolar,1429301,=,1,1,=,,IC50,nM,,8900.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,8900.0,,8900.0,Cc1cc(C)c(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)cn1,intermediate
,,6215754,[],CHEMBL1787045,Inhibition of recombinant human MMP-9 assessed as substrate cleavage after 20 hrs by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(F)ccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,,,CHEMBL1781898,Bioorg Med Chem Lett,2011.0,"{'bei': '12.45', 'le': '0.25', 'lle': '3.00', 'sei': '6.32'}",,CHEMBL1784339,,CHEMBL1784339,5.51,0,http://www.openphacts.org/units/Nanomolar,1429274,=,1,1,=,,IC50,nM,,3100.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,3100.0,,3100.0,Cc1cc(F)ccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,intermediate
,,6263480,[],CHEMBL1799651,Inhibition of human MMP9 by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)NCC(=O)NO)s2)cc1,,,CHEMBL1795253,Eur J Med Chem,2011.0,"{'bei': '18.10', 'le': '0.37', 'lle': '4.83', 'sei': '7.44'}",,CHEMBL1795351,,CHEMBL1795351,7.10,0,http://www.openphacts.org/units/Nanomolar,1435744,=,1,1,=,,IC50,nM,,79.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,79.0,,79.0,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)NCC(=O)NO)s2)cc1,active
,,6263487,[],CHEMBL1799651,Inhibition of human MMP9 by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3ccc(OCc4ccccc4)cc3)C(=O)NO)s2)cc1,,,CHEMBL1795253,Eur J Med Chem,2011.0,"{'bei': '12.23', 'le': '0.24', 'lle': '1.74', 'sei': '6.88'}",,CHEMBL1795857,,CHEMBL1795857,7.20,0,http://www.openphacts.org/units/Nanomolar,1435745,=,1,1,=,,IC50,nM,,63.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,63.0,,63.0,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3ccc(OCc4ccccc4)cc3)C(=O)NO)s2)cc1,active
,,6263494,[],CHEMBL1799651,Inhibition of human MMP9 by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3ccc(C(=O)c4ccccc4)cc3)C(=O)NO)s2)cc1,,,CHEMBL1795253,Eur J Med Chem,2011.0,"{'bei': '12.44', 'le': '0.24', 'lle': '2.18', 'sei': '6.49'}",,CHEMBL1795858,,CHEMBL1795858,7.30,0,http://www.openphacts.org/units/Nanomolar,1435746,=,1,1,=,,IC50,nM,,50.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,50.0,,50.0,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3ccc(C(=O)c4ccccc4)cc3)C(=O)NO)s2)cc1,active
,,6263501,[],CHEMBL1799651,Inhibition of human MMP9 by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)NO)s2)cc1,,,CHEMBL1795253,Eur J Med Chem,2011.0,"{'bei': '13.64', 'le': '0.27', 'lle': '2.74', 'sei': '6.39'}",,CHEMBL1795859,,CHEMBL1795859,7.11,0,http://www.openphacts.org/units/Nanomolar,1435747,=,1,1,=,,IC50,nM,,77.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,77.0,,77.0,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)NO)s2)cc1,active
,,6263508,[],CHEMBL1799651,Inhibition of human MMP9 by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3csc4ccccc34)C(=O)NO)s2)cc1,,,CHEMBL1795253,Eur J Med Chem,2011.0,"{'bei': '11.48', 'le': '0.23', 'lle': '1.09', 'sei': '6.48'}",,CHEMBL1795860,,CHEMBL1795860,6.19,0,http://www.openphacts.org/units/Nanomolar,1435748,=,1,1,=,,IC50,nM,,650.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,650.0,,650.0,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3csc4ccccc34)C(=O)NO)s2)cc1,active
,,6263515,[],CHEMBL1799651,Inhibition of human MMP9 by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N3CSC[C@H]3C(=O)NO)s2)cc1,,,CHEMBL1795253,Eur J Med Chem,2011.0,"{'bei': '17.04', 'le': '0.36', 'lle': '4.62', 'sei': '8.85'}",,CHEMBL1795861,,CHEMBL1795861,7.68,0,http://www.openphacts.org/units/Nanomolar,1435749,=,1,1,=,,IC50,nM,,21.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,21.0,,21.0,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N3CSC[C@H]3C(=O)NO)s2)cc1,active
,,6263522,[],CHEMBL1799651,Inhibition of human MMP9 by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)NO)s2)cc1,,,CHEMBL1795253,Eur J Med Chem,2011.0,"{'bei': '16.91', 'le': '0.34', 'lle': '4.26', 'sei': '9.65'}",,CHEMBL1795862,,CHEMBL1795862,8.37,0,http://www.openphacts.org/units/Nanomolar,1435750,=,1,1,=,,IC50,nM,,4.3,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,4.3,,4.3,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)NO)s2)cc1,active
,,6269107,[],CHEMBL1806088,Inhibition of human MMP9 assessed as cleavage of fluorogenic peptide MCAPro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,,,CHEMBL1800055,J Med Chem,2010.0,"{'bei': '20.54', 'le': '0.42', 'lle': '6.62', 'sei': '9.27'}",,CHEMBL1801398,,CHEMBL1801398,9.74,0,http://www.openphacts.org/units/Nanomolar,1440517,=,1,1,=,,IC50,nM,,0.18,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,0.18,,0.18,CN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,active
,,6269109,[],CHEMBL1806088,Inhibition of human MMP9 assessed as cleavage of fluorogenic peptide MCAPro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,,,CHEMBL1800055,J Med Chem,2010.0,"{'bei': '19.90', 'le': '0.40', 'lle': '6.96', 'sei': '8.18'}",,CHEMBL1801396,,CHEMBL1801396,10.00,0,http://www.openphacts.org/units/Nanomolar,1440515,=,1,1,=,,IC50,nM,,0.1,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,0.1,,0.1,CC(=O)N1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,active
,,6269110,[],CHEMBL1806088,Inhibition of human MMP9 assessed as cleavage of fluorogenic peptide MCAPro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 by fluorometric assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,,,CHEMBL1800055,J Med Chem,2010.0,"{'bei': '18.78', 'le': '0.38', 'lle': '6.47', 'sei': '8.74'}",,CHEMBL1801394,,CHEMBL1801394,10.00,0,http://www.openphacts.org/units/Nanomolar,1440513,=,1,1,=,,IC50,nM,,0.1,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,0.1,,0.1,CCOCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,active
