seed,representation,model,candidate,validation_f1,n_train,n_test,n_features,accuracy,f1,sensitivity,specificity,precision,tn,fp,fn,tp
73,SMILES,LogisticRegression,1,0.9214285714285714,730,183,2048,0.8961748633879781,0.9342560553633218,0.9375,0.7435897435897436,0.9310344827586207,29,10,9,135
74,SMILES,LogisticRegression,1,0.9361702127659575,730,183,2048,0.8743169398907104,0.9175627240143369,0.8888888888888888,0.8205128205128205,0.9481481481481482,32,7,16,128
75,SMILES,LogisticRegression,1,0.9686411149825784,730,183,2048,0.8469945355191257,0.9014084507042254,0.8888888888888888,0.6923076923076923,0.9142857142857143,27,12,16,128
76,SMILES,LogisticRegression,1,0.9611307420494699,730,183,2048,0.8852459016393442,0.926829268292683,0.9236111111111112,0.7435897435897436,0.9300699300699301,29,10,11,133
77,SMILES,LogisticRegression,1,0.9395017793594306,730,183,2048,0.8907103825136612,0.927536231884058,0.8888888888888888,0.8974358974358975,0.9696969696969697,35,4,16,128
78,SMILES,LogisticRegression,1,0.9370629370629371,730,183,2048,0.8688524590163934,0.9130434782608695,0.875,0.8461538461538461,0.9545454545454546,33,6,18,126
79,SMILES,LogisticRegression,1,0.9247311827956989,730,183,2048,0.8743169398907104,0.9192982456140351,0.9097222222222222,0.7435897435897436,0.9290780141843972,29,10,13,131
80,SMILES,LogisticRegression,1,0.9263157894736842,730,183,2048,0.8688524590163934,0.9148936170212766,0.8958333333333334,0.7692307692307693,0.9347826086956522,30,9,15,129
81,SMILES,LogisticRegression,1,0.9375,730,183,2048,0.907103825136612,0.9411764705882353,0.9444444444444444,0.7692307692307693,0.9379310344827586,30,9,8,136
82,SMILES,LogisticRegression,1,0.9537366548042705,730,183,2048,0.8469945355191257,0.900709219858156,0.8819444444444444,0.717948717948718,0.9202898550724637,28,11,17,127
83,SMILES,LogisticRegression,1,0.9370629370629371,730,183,2048,0.8907103825136612,0.9295774647887324,0.9166666666666666,0.7948717948717948,0.9428571428571428,31,8,12,132
84,SMILES,LogisticRegression,1,0.9130434782608695,730,183,2048,0.912568306010929,0.9432624113475178,0.9236111111111112,0.8717948717948718,0.9637681159420289,34,5,11,133
85,SMILES,LogisticRegression,1,0.9252669039145908,730,183,2048,0.8743169398907104,0.9169675090252708,0.8819444444444444,0.8461538461538461,0.9548872180451128,33,6,17,127
86,SMILES,LogisticRegression,1,0.9181494661921709,730,183,2048,0.8633879781420765,0.9128919860627178,0.9097222222222222,0.6923076923076923,0.916083916083916,27,12,13,131
87,SMILES,LogisticRegression,0,0.9241379310344827,730,183,2048,0.8633879781420765,0.9090909090909091,0.8680555555555556,0.8461538461538461,0.9541984732824428,33,6,19,125
88,SMILES,LogisticRegression,1,0.9059233449477352,730,183,2048,0.9016393442622951,0.9366197183098591,0.9236111111111112,0.8205128205128205,0.95,32,7,11,133
89,SMILES,LogisticRegression,1,0.9090909090909091,730,183,2048,0.912568306010929,0.9428571428571428,0.9166666666666666,0.8974358974358975,0.9705882352941176,35,4,12,132
90,SMILES,LogisticRegression,1,0.8992805755395683,730,183,2048,0.8852459016393442,0.9263157894736842,0.9166666666666666,0.7692307692307693,0.9361702127659575,30,9,12,132
91,SMILES,LogisticRegression,1,0.9333333333333333,730,183,2048,0.907103825136612,0.9395017793594306,0.9166666666666666,0.8717948717948718,0.9635036496350365,34,5,12,132
92,SMILES,LogisticRegression,1,0.9225352112676056,730,183,2048,0.8743169398907104,0.9157509157509157,0.8680555555555556,0.8974358974358975,0.9689922480620154,35,4,19,125
93,SMILES,LogisticRegression,1,0.9290780141843972,730,183,2048,0.9016393442622951,0.9361702127659575,0.9166666666666666,0.8461538461538461,0.9565217391304348,33,6,12,132
94,SMILES,LogisticRegression,1,0.8773234200743495,730,183,2048,0.9234972677595629,0.9507042253521126,0.9375,0.8717948717948718,0.9642857142857143,34,5,9,135
95,SMILES,LogisticRegression,1,0.9191176470588235,730,183,2048,0.8743169398907104,0.9192982456140351,0.9097222222222222,0.7435897435897436,0.9290780141843972,29,10,13,131
96,SMILES,LogisticRegression,1,0.9187279151943463,730,183,2048,0.8797814207650273,0.9219858156028369,0.9027777777777778,0.7948717948717948,0.9420289855072463,31,8,14,130
97,SMILES,LogisticRegression,1,0.9252669039145908,730,183,2048,0.9180327868852459,0.9473684210526315,0.9375,0.8461538461538461,0.9574468085106383,33,6,9,135
98,SMILES,LogisticRegression,1,0.9432624113475178,730,183,2048,0.8961748633879781,0.9333333333333333,0.9236111111111112,0.7948717948717948,0.9432624113475178,31,8,11,133
99,SMILES,LogisticRegression,1,0.9477351916376306,730,183,2048,0.8688524590163934,0.9142857142857143,0.8888888888888888,0.7948717948717948,0.9411764705882353,31,8,16,128
0,SMILES,RandomForest,1,0.9513888888888888,730,183,2048,0.9234972677595629,0.9527027027027027,0.9791666666666666,0.717948717948718,0.9276315789473685,28,11,3,141
1,SMILES,RandomForest,1,0.9452054794520548,730,183,2048,0.9344262295081968,0.958904109589041,0.9722222222222222,0.7948717948717948,0.9459459459459459,31,8,4,140
2,SMILES,RandomForest,1,0.9337979094076655,730,183,2048,0.9453551912568307,0.9655172413793104,0.9722222222222222,0.8461538461538461,0.958904109589041,33,6,4,140
3,SMILES,RandomForest,0,0.9452054794520548,730,183,2048,0.9289617486338798,0.9553264604810997,0.9652777777777778,0.7948717948717948,0.9455782312925171,31,8,5,139
4,SMILES,RandomForest,1,0.9452054794520548,730,183,2048,0.9508196721311475,0.9692832764505119,0.9861111111111112,0.8205128205128205,0.9530201342281879,32,7,2,142
5,SMILES,RandomForest,1,0.9761092150170648,730,183,2048,0.9398907103825137,0.9621993127147767,0.9722222222222222,0.8205128205128205,0.9523809523809523,32,7,4,140
6,SMILES,RandomForest,1,0.9488054607508533,730,183,2048,0.9344262295081968,0.9591836734693877,0.9791666666666666,0.7692307692307693,0.94,30,9,3,141
7,SMILES,RandomForest,0,0.9347079037800687,730,183,2048,0.9344262295081968,0.9586206896551724,0.9652777777777778,0.8205128205128205,0.952054794520548,32,7,5,139
8,SMILES,RandomForest,1,0.962457337883959,730,183,2048,0.9562841530054644,0.9727891156462585,0.9930555555555556,0.8205128205128205,0.9533333333333334,32,7,1,143
9,SMILES,RandomForest,1,0.9619377162629758,730,183,2048,0.9289617486338798,0.9550173010380623,0.9583333333333334,0.8205128205128205,0.9517241379310345,32,7,6,138
10,SMILES,RandomForest,1,0.9523809523809523,730,183,2048,0.9453551912568307,0.9655172413793104,0.9722222222222222,0.8461538461538461,0.958904109589041,33,6,4,140
11,SMILES,RandomForest,1,0.952054794520548,730,183,2048,0.912568306010929,0.9452054794520548,0.9583333333333334,0.7435897435897436,0.9324324324324325,29,10,6,138
12,SMILES,RandomForest,1,0.9364548494983278,730,183,2048,0.9398907103825137,0.9616724738675958,0.9583333333333334,0.8717948717948718,0.965034965034965,34,5,6,138
13,SMILES,RandomForest,1,0.9355932203389831,730,183,2048,0.912568306010929,0.9455782312925171,0.9652777777777778,0.717948717948718,0.9266666666666666,28,11,5,139
14,SMILES,RandomForest,0,0.9629629629629629,730,183,2048,0.912568306010929,0.9444444444444444,0.9444444444444444,0.7948717948717948,0.9444444444444444,31,8,8,136
15,SMILES,RandomForest,1,0.9219858156028369,730,183,2048,0.9180327868852459,0.9488054607508533,0.9652777777777778,0.7435897435897436,0.9328859060402684,29,10,5,139
16,SMILES,RandomForest,1,0.9440559440559441,730,183,2048,0.9562841530054644,0.972027972027972,0.9652777777777778,0.9230769230769231,0.9788732394366197,36,3,5,139
17,SMILES,RandomForest,1,0.9517241379310345,730,183,2048,0.9398907103825137,0.9627118644067797,0.9861111111111112,0.7692307692307693,0.9403973509933775,30,9,2,142
18,SMILES,RandomForest,1,0.9494949494949495,730,183,2048,0.9508196721311475,0.9696969696969697,1.0,0.7692307692307693,0.9411764705882353,30,9,0,144
19,SMILES,RandomForest,0,0.9550173010380623,730,183,2048,0.9398907103825137,0.9621993127147767,0.9722222222222222,0.8205128205128205,0.9523809523809523,32,7,4,140
20,SMILES,RandomForest,1,0.952054794520548,730,183,2048,0.9234972677595629,0.9523809523809523,0.9722222222222222,0.7435897435897436,0.9333333333333333,29,10,4,140
21,SMILES,RandomForest,1,0.9477351916376306,730,183,2048,0.9344262295081968,0.9586206896551724,0.9652777777777778,0.8205128205128205,0.952054794520548,32,7,5,139
22,SMILES,RandomForest,1,0.9550173010380623,730,183,2048,0.9398907103825137,0.9616724738675958,0.9583333333333334,0.8717948717948718,0.965034965034965,34,5,6,138
23,SMILES,RandomForest,1,0.9655172413793104,730,183,2048,0.9398907103825137,0.9627118644067797,0.9861111111111112,0.7692307692307693,0.9403973509933775,30,9,2,142
24,SMILES,RandomForest,1,0.9455782312925171,730,183,2048,0.9508196721311475,0.9690721649484536,0.9791666666666666,0.8461538461538461,0.9591836734693877,33,6,3,141
25,SMILES,RandomForest,1,0.9444444444444444,730,183,2048,0.9453551912568307,0.9652777777777778,0.9652777777777778,0.8717948717948718,0.9652777777777778,34,5,5,139
26,SMILES,RandomForest,0,0.9452054794520548,730,183,2048,0.9289617486338798,0.9556313993174061,0.9722222222222222,0.7692307692307693,0.9395973154362416,30,9,4,140
27,SMILES,RandomForest,1,0.9491525423728814,730,183,2048,0.912568306010929,0.9452054794520548,0.9583333333333334,0.7435897435897436,0.9324324324324325,29,10,6,138
28,SMILES,RandomForest,0,0.9427609427609428,730,183,2048,0.9180327868852459,0.9480968858131488,0.9513888888888888,0.7948717948717948,0.9448275862068966,31,8,7,137
29,SMILES,RandomForest,1,0.9681978798586572,730,183,2048,0.9234972677595629,0.9517241379310345,0.9583333333333334,0.7948717948717948,0.9452054794520548,31,8,6,138
30,SMILES,RandomForest,1,0.9591836734693877,730,183,2048,0.9453551912568307,0.9657534246575342,0.9791666666666666,0.8205128205128205,0.9527027027027027,32,7,3,141
31,SMILES,RandomForest,1,0.9209621993127147,730,183,2048,0.912568306010929,0.9452054794520548,0.9583333333333334,0.7435897435897436,0.9324324324324325,29,10,6,138
32,SMILES,RandomForest,1,0.9559322033898305,730,183,2048,0.9398907103825137,0.9616724738675958,0.9583333333333334,0.8717948717948718,0.965034965034965,34,5,6,138
33,SMILES,RandomForest,1,0.958041958041958,730,183,2048,0.9180327868852459,0.9494949494949495,0.9791666666666666,0.6923076923076923,0.9215686274509803,27,12,3,141
34,SMILES,RandomForest,0,0.9427609427609428,730,183,2048,0.9289617486338798,0.9553264604810997,0.9652777777777778,0.7948717948717948,0.9455782312925171,31,8,5,139
35,SMILES,RandomForest,1,0.9415807560137457,730,183,2048,0.9508196721311475,0.9688581314878892,0.9722222222222222,0.8717948717948718,0.9655172413793104,34,5,4,140
36,SMILES,RandomForest,0,0.9452054794520548,730,183,2048,0.9234972677595629,0.9517241379310345,0.9583333333333334,0.7948717948717948,0.9452054794520548,31,8,6,138
37,SMILES,RandomForest,1,0.9690721649484536,730,183,2048,0.9180327868852459,0.9488054607508533,0.9652777777777778,0.7435897435897436,0.9328859060402684,29,10,5,139
38,SMILES,RandomForest,1,0.9517241379310345,730,183,2048,0.9289617486338798,0.9556313993174061,0.9722222222222222,0.7692307692307693,0.9395973154362416,30,9,4,140
39,SMILES,RandomForest,0,0.9686411149825784,730,183,2048,0.9234972677595629,0.9513888888888888,0.9513888888888888,0.8205128205128205,0.9513888888888888,32,7,7,137
40,SMILES,RandomForest,1,0.9375,730,183,2048,0.912568306010929,0.9455782312925171,0.9652777777777778,0.717948717948718,0.9266666666666666,28,11,5,139
41,SMILES,RandomForest,1,0.962457337883959,730,183,2048,0.9617486338797814,0.975609756097561,0.9722222222222222,0.9230769230769231,0.9790209790209791,36,3,4,140
42,SMILES,RandomForest,1,0.9513888888888888,730,183,2048,0.9453551912568307,0.9655172413793104,0.9722222222222222,0.8461538461538461,0.958904109589041,33,6,4,140
43,SMILES,RandomForest,0,0.9204152249134948,730,183,2048,0.9617486338797814,0.9757785467128027,0.9791666666666666,0.8974358974358975,0.9724137931034482,35,4,3,141
44,SMILES,RandomForest,0,0.9559322033898305,730,183,2048,0.9453551912568307,0.9655172413793104,0.9722222222222222,0.8461538461538461,0.958904109589041,33,6,4,140
45,SMILES,RandomForest,1,0.9523809523809523,730,183,2048,0.9398907103825137,0.9616724738675958,0.9583333333333334,0.8717948717948718,0.965034965034965,34,5,6,138
46,SMILES,RandomForest,1,0.9488054607508533,730,183,2048,0.9180327868852459,0.9484536082474226,0.9583333333333334,0.7692307692307693,0.9387755102040817,30,9,6,138
47,SMILES,RandomForest,0,0.9440559440559441,730,183,2048,0.9180327868852459,0.9477351916376306,0.9444444444444444,0.8205128205128205,0.951048951048951,32,7,8,136
48,SMILES,RandomForest,1,0.9411764705882353,730,183,2048,0.9398907103825137,0.9621993127147767,0.9722222222222222,0.8205128205128205,0.9523809523809523,32,7,4,140
49,SMILES,RandomForest,1,0.9562289562289562,730,183,2048,0.8907103825136612,0.9305555555555556,0.9305555555555556,0.7435897435897436,0.9305555555555556,29,10,10,134
50,SMILES,RandomForest,1,0.9411764705882353,730,183,2048,0.912568306010929,0.9452054794520548,0.9583333333333334,0.7435897435897436,0.9324324324324325,29,10,6,138
51,SMILES,RandomForest,1,0.9448275862068966,730,183,2048,0.9016393442622951,0.9391891891891891,0.9652777777777778,0.6666666666666666,0.9144736842105263,26,13,5,139
52,SMILES,RandomForest,0,0.9480968858131488,730,183,2048,0.9180327868852459,0.9484536082474226,0.9583333333333334,0.7692307692307693,0.9387755102040817,30,9,6,138
53,SMILES,RandomForest,1,0.9324324324324325,730,183,2048,0.9398907103825137,0.9629629629629629,0.9930555555555556,0.7435897435897436,0.934640522875817,29,10,1,143
54,SMILES,RandomForest,1,0.9657534246575342,730,183,2048,0.9344262295081968,0.958904109589041,0.9722222222222222,0.7948717948717948,0.9459459459459459,31,8,4,140
55,SMILES,RandomForest,1,0.9627118644067797,730,183,2048,0.9289617486338798,0.9556313993174061,0.9722222222222222,0.7692307692307693,0.9395973154362416,30,9,4,140
56,SMILES,RandomForest,0,0.9366197183098591,730,183,2048,0.9016393442622951,0.9383561643835616,0.9513888888888888,0.717948717948718,0.9256756756756757,28,11,7,137
57,SMILES,RandomForest,1,0.9315068493150684,730,183,2048,0.9344262295081968,0.958041958041958,0.9513888888888888,0.8717948717948718,0.9647887323943662,34,5,7,137
58,SMILES,RandomForest,0,0.9583333333333334,730,183,2048,0.8852459016393442,0.9292929292929293,0.9583333333333334,0.6153846153846154,0.9019607843137255,24,15,6,138
59,SMILES,RandomForest,1,0.9283276450511946,730,183,2048,0.9398907103825137,0.9619377162629758,0.9652777777777778,0.8461538461538461,0.9586206896551724,33,6,5,139
60,SMILES,RandomForest,1,0.9347079037800687,730,183,2048,0.9508196721311475,0.9694915254237289,0.9930555555555556,0.7948717948717948,0.9470198675496688,31,8,1,143
61,SMILES,RandomForest,1,0.9463087248322147,730,183,2048,0.9672131147540983,0.9793103448275862,0.9861111111111112,0.8974358974358975,0.9726027397260274,35,4,2,142
62,SMILES,RandomForest,0,0.9652777777777778,730,183,2048,0.9398907103825137,0.9614035087719298,0.9513888888888888,0.8974358974358975,0.9716312056737588,35,4,7,137
63,SMILES,RandomForest,1,0.9553264604810997,730,183,2048,0.9453551912568307,0.9657534246575342,0.9791666666666666,0.8205128205128205,0.9527027027027027,32,7,3,141
64,SMILES,RandomForest,1,0.9692832764505119,730,183,2048,0.912568306010929,0.9444444444444444,0.9444444444444444,0.7948717948717948,0.9444444444444444,31,8,8,136
65,SMILES,RandomForest,0,0.9484536082474226,730,183,2048,0.9234972677595629,0.9507042253521126,0.9375,0.8717948717948718,0.9642857142857143,34,5,9,135
66,SMILES,RandomForest,0,0.9550173010380623,730,183,2048,0.9180327868852459,0.9473684210526315,0.9375,0.8461538461538461,0.9574468085106383,33,6,9,135
67,SMILES,RandomForest,0,0.9547038327526133,730,183,2048,0.9289617486338798,0.9556313993174061,0.9722222222222222,0.7692307692307693,0.9395973154362416,30,9,4,140
68,SMILES,RandomForest,1,0.9553264604810997,730,183,2048,0.9234972677595629,0.9517241379310345,0.9583333333333334,0.7948717948717948,0.9452054794520548,31,8,6,138
69,SMILES,RandomForest,1,0.9690721649484536,730,183,2048,0.8633879781420765,0.9128919860627178,0.9097222222222222,0.6923076923076923,0.916083916083916,27,12,13,131
70,SMILES,RandomForest,0,0.952054794520548,730,183,2048,0.9398907103825137,0.9611307420494699,0.9444444444444444,0.9230769230769231,0.9784172661870504,36,3,8,136
71,SMILES,RandomForest,1,0.9488054607508533,730,183,2048,0.9289617486338798,0.9547038327526133,0.9513888888888888,0.8461538461538461,0.958041958041958,33,6,7,137
72,SMILES,RandomForest,1,0.958041958041958,730,183,2048,0.9508196721311475,0.9692832764505119,0.9861111111111112,0.8205128205128205,0.9530201342281879,32,7,2,142
73,SMILES,RandomForest,1,0.965034965034965,730,183,2048,0.9234972677595629,0.952054794520548,0.9652777777777778,0.7692307692307693,0.9391891891891891,30,9,5,139
74,SMILES,RandomForest,0,0.9591836734693877,730,183,2048,0.912568306010929,0.9444444444444444,0.9444444444444444,0.7948717948717948,0.9444444444444444,31,8,8,136
75,SMILES,RandomForest,0,0.972027972027972,730,183,2048,0.8797814207650273,0.9241379310344827,0.9305555555555556,0.6923076923076923,0.9178082191780822,27,12,10,134
76,SMILES,RandomForest,0,0.962457337883959,730,183,2048,0.8961748633879781,0.9342560553633218,0.9375,0.7435897435897436,0.9310344827586207,29,10,9,135
77,SMILES,RandomForest,0,0.9517241379310345,730,183,2048,0.9453551912568307,0.9652777777777778,0.9652777777777778,0.8717948717948718,0.9652777777777778,34,5,5,139
78,SMILES,RandomForest,0,0.9583333333333334,730,183,2048,0.9289617486338798,0.9547038327526133,0.9513888888888888,0.8461538461538461,0.958041958041958,33,6,7,137
79,SMILES,RandomForest,0,0.9556313993174061,730,183,2048,0.9289617486338798,0.9550173010380623,0.9583333333333334,0.8205128205128205,0.9517241379310345,32,7,6,138
80,SMILES,RandomForest,0,0.9694915254237289,730,183,2048,0.912568306010929,0.9448275862068966,0.9513888888888888,0.7692307692307693,0.9383561643835616,30,9,7,137
81,SMILES,RandomForest,1,0.9655172413793104,730,183,2048,0.912568306010929,0.9459459459459459,0.9722222222222222,0.6923076923076923,0.9210526315789473,27,12,4,140
82,SMILES,RandomForest,1,0.9655172413793104,730,183,2048,0.9234972677595629,0.9513888888888888,0.9513888888888888,0.8205128205128205,0.9513888888888888,32,7,7,137
83,SMILES,RandomForest,0,0.9621993127147767,730,183,2048,0.9016393442622951,0.9379310344827586,0.9444444444444444,0.7435897435897436,0.9315068493150684,29,10,8,136
84,SMILES,RandomForest,1,0.9688581314878892,730,183,2048,0.9508196721311475,0.9686411149825784,0.9652777777777778,0.8974358974358975,0.972027972027972,35,4,5,139
85,SMILES,RandomForest,1,0.9583333333333334,730,183,2048,0.9344262295081968,0.9583333333333334,0.9583333333333334,0.8461538461538461,0.9583333333333334,33,6,6,138
86,SMILES,RandomForest,1,0.9591836734693877,730,183,2048,0.912568306010929,0.9455782312925171,0.9652777777777778,0.717948717948718,0.9266666666666666,28,11,5,139
87,SMILES,RandomForest,1,0.9696969696969697,730,183,2048,0.9344262295081968,0.9586206896551724,0.9652777777777778,0.8205128205128205,0.952054794520548,32,7,5,139
88,SMILES,RandomForest,0,0.9562289562289562,730,183,2048,0.9180327868852459,0.9473684210526315,0.9375,0.8461538461538461,0.9574468085106383,33,6,9,135
89,SMILES,RandomForest,1,0.9463087248322147,730,183,2048,0.9344262295081968,0.958041958041958,0.9513888888888888,0.8717948717948718,0.9647887323943662,34,5,7,137
90,SMILES,RandomForest,1,0.926829268292683,730,183,2048,0.9344262295081968,0.9586206896551724,0.9652777777777778,0.8205128205128205,0.952054794520548,32,7,5,139
91,SMILES,RandomForest,1,0.9659863945578231,730,183,2048,0.9344262295081968,0.958041958041958,0.9513888888888888,0.8717948717948718,0.9647887323943662,34,5,7,137
92,SMILES,RandomForest,1,0.9527027027027027,730,183,2048,0.9672131147540983,0.9791666666666666,0.9791666666666666,0.9230769230769231,0.9791666666666666,36,3,3,141
93,SMILES,RandomForest,1,0.9690721649484536,730,183,2048,0.9289617486338798,0.9550173010380623,0.9583333333333334,0.8205128205128205,0.9517241379310345,32,7,6,138
94,SMILES,RandomForest,1,0.9403508771929825,730,183,2048,0.9562841530054644,0.9727891156462585,0.9930555555555556,0.8205128205128205,0.9533333333333334,32,7,1,143
95,SMILES,RandomForest,1,0.9390681003584229,730,183,2048,0.9234972677595629,0.9517241379310345,0.9583333333333334,0.7948717948717948,0.9452054794520548,31,8,6,138
96,SMILES,RandomForest,1,0.9423728813559322,730,183,2048,0.9453551912568307,0.9655172413793104,0.9722222222222222,0.8461538461538461,0.958904109589041,33,6,4,140
97,SMILES,RandomForest,1,0.9547038327526133,730,183,2048,0.9508196721311475,0.9688581314878892,0.9722222222222222,0.8717948717948718,0.9655172413793104,34,5,4,140
98,SMILES,RandomForest,1,0.9621993127147767,730,183,2048,0.9453551912568307,0.9657534246575342,0.9791666666666666,0.8205128205128205,0.9527027027027027,32,7,3,141
99,SMILES,RandomForest,0,0.9621993127147767,730,183,2048,0.9234972677595629,0.952054794520548,0.9652777777777778,0.7692307692307693,0.9391891891891891,30,9,5,139
0,SMILES,XGBoost,1,0.9477351916376306,730,183,2048,0.912568306010929,0.9459459459459459,0.9722222222222222,0.6923076923076923,0.9210526315789473,27,12,4,140
1,SMILES,XGBoost,1,0.9230769230769231,730,183,2048,0.912568306010929,0.9444444444444444,0.9444444444444444,0.7948717948717948,0.9444444444444444,31,8,8,136
2,SMILES,XGBoost,0,0.9290780141843972,730,183,2048,0.9617486338797814,0.975609756097561,0.9722222222222222,0.9230769230769231,0.9790209790209791,36,3,4,140
3,SMILES,XGBoost,0,0.9263157894736842,730,183,2048,0.9234972677595629,0.9513888888888888,0.9513888888888888,0.8205128205128205,0.9513888888888888,32,7,7,137
4,SMILES,XGBoost,1,0.9379310344827586,730,183,2048,0.9617486338797814,0.9757785467128027,0.9791666666666666,0.8974358974358975,0.9724137931034482,35,4,3,141
5,SMILES,XGBoost,1,0.9724137931034482,730,183,2048,0.9180327868852459,0.9480968858131488,0.9513888888888888,0.7948717948717948,0.9448275862068966,31,8,7,137
6,SMILES,XGBoost,1,0.952054794520548,730,183,2048,0.9398907103825137,0.9621993127147767,0.9722222222222222,0.8205128205128205,0.9523809523809523,32,7,4,140
7,SMILES,XGBoost,0,0.9355932203389831,730,183,2048,0.9289617486338798,0.9550173010380623,0.9583333333333334,0.8205128205128205,0.9517241379310345,32,7,6,138
8,SMILES,XGBoost,0,0.9692832764505119,730,183,2048,0.9180327868852459,0.9480968858131488,0.9513888888888888,0.7948717948717948,0.9448275862068966,31,8,7,137
9,SMILES,XGBoost,0,0.9692832764505119,730,183,2048,0.912568306010929,0.9436619718309859,0.9305555555555556,0.8461538461538461,0.9571428571428572,33,6,10,134
10,SMILES,XGBoost,1,0.9491525423728814,730,183,2048,0.9180327868852459,0.9473684210526315,0.9375,0.8461538461538461,0.9574468085106383,33,6,9,135
11,SMILES,XGBoost,0,0.952054794520548,730,183,2048,0.9289617486338798,0.9550173010380623,0.9583333333333334,0.8205128205128205,0.9517241379310345,32,7,6,138
12,SMILES,XGBoost,0,0.9328621908127208,730,183,2048,0.9016393442622951,0.935251798561151,0.9027777777777778,0.8974358974358975,0.9701492537313433,35,4,14,130
13,SMILES,XGBoost,0,0.9236111111111112,730,183,2048,0.9016393442622951,0.9370629370629371,0.9305555555555556,0.7948717948717948,0.9436619718309859,31,8,10,134
14,SMILES,XGBoost,1,0.9594594594594594,730,183,2048,0.912568306010929,0.9440559440559441,0.9375,0.8205128205128205,0.9507042253521126,32,7,9,135
15,SMILES,XGBoost,0,0.9181494661921709,730,183,2048,0.8797814207650273,0.9236111111111112,0.9236111111111112,0.717948717948718,0.9236111111111112,28,11,11,133
16,SMILES,XGBoost,1,0.9448275862068966,730,183,2048,0.9344262295081968,0.9577464788732394,0.9444444444444444,0.8974358974358975,0.9714285714285714,35,4,8,136
17,SMILES,XGBoost,1,0.9403508771929825,730,183,2048,0.9180327868852459,0.9488054607508533,0.9652777777777778,0.7435897435897436,0.9328859060402684,29,10,5,139
18,SMILES,XGBoost,1,0.9387755102040817,730,183,2048,0.9344262295081968,0.9586206896551724,0.9652777777777778,0.8205128205128205,0.952054794520548,32,7,5,139
19,SMILES,XGBoost,1,0.9444444444444444,730,183,2048,0.9289617486338798,0.9553264604810997,0.9652777777777778,0.7948717948717948,0.9455782312925171,31,8,5,139
20,SMILES,XGBoost,1,0.9452054794520548,730,183,2048,0.9289617486338798,0.9556313993174061,0.9722222222222222,0.7692307692307693,0.9395973154362416,30,9,4,140
21,SMILES,XGBoost,0,0.9517241379310345,730,183,2048,0.9289617486338798,0.9540636042402827,0.9375,0.8974358974358975,0.9712230215827338,35,4,9,135
22,SMILES,XGBoost,1,0.9399293286219081,730,183,2048,0.9617486338797814,0.9757785467128027,0.9791666666666666,0.8974358974358975,0.9724137931034482,35,4,3,141
23,SMILES,XGBoost,0,0.9379310344827586,730,183,2048,0.9344262295081968,0.9586206896551724,0.9652777777777778,0.8205128205128205,0.952054794520548,32,7,5,139
24,SMILES,XGBoost,0,0.9315068493150684,730,183,2048,0.9617486338797814,0.9759450171821306,0.9861111111111112,0.8717948717948718,0.9659863945578231,34,5,2,142
25,SMILES,XGBoost,1,0.9225352112676056,730,183,2048,0.9234972677595629,0.951048951048951,0.9444444444444444,0.8461538461538461,0.9577464788732394,33,6,8,136
26,SMILES,XGBoost,1,0.9415807560137457,730,183,2048,0.9398907103825137,0.9619377162629758,0.9652777777777778,0.8461538461538461,0.9586206896551724,33,6,5,139
27,SMILES,XGBoost,1,0.9484536082474226,730,183,2048,0.8961748633879781,0.9333333333333333,0.9236111111111112,0.7948717948717948,0.9432624113475178,31,8,11,133
28,SMILES,XGBoost,1,0.9423728813559322,730,183,2048,0.9180327868852459,0.9480968858131488,0.9513888888888888,0.7948717948717948,0.9448275862068966,31,8,7,137
29,SMILES,XGBoost,1,0.9647887323943662,730,183,2048,0.9016393442622951,0.9379310344827586,0.9444444444444444,0.7435897435897436,0.9315068493150684,29,10,8,136
30,SMILES,XGBoost,1,0.958904109589041,730,183,2048,0.9289617486338798,0.9553264604810997,0.9652777777777778,0.7948717948717948,0.9455782312925171,31,8,5,139
31,SMILES,XGBoost,0,0.9027777777777778,730,183,2048,0.8961748633879781,0.9337979094076655,0.9305555555555556,0.7692307692307693,0.9370629370629371,30,9,10,134
32,SMILES,XGBoost,1,0.9627118644067797,730,183,2048,0.9344262295081968,0.958041958041958,0.9513888888888888,0.8717948717948718,0.9647887323943662,34,5,7,137
33,SMILES,XGBoost,1,0.9477351916376306,730,183,2048,0.9234972677595629,0.9527027027027027,0.9791666666666666,0.717948717948718,0.9276315789473685,28,11,3,141
34,SMILES,XGBoost,1,0.9463087248322147,730,183,2048,0.9344262295081968,0.9586206896551724,0.9652777777777778,0.8205128205128205,0.952054794520548,32,7,5,139
35,SMILES,XGBoost,1,0.9411764705882353,730,183,2048,0.9617486338797814,0.9759450171821306,0.9861111111111112,0.8717948717948718,0.9659863945578231,34,5,2,142
36,SMILES,XGBoost,1,0.9383561643835616,730,183,2048,0.9289617486338798,0.9547038327526133,0.9513888888888888,0.8461538461538461,0.958041958041958,33,6,7,137
37,SMILES,XGBoost,0,0.9547038327526133,730,183,2048,0.8852459016393442,0.9247311827956989,0.8958333333333334,0.8461538461538461,0.9555555555555556,33,6,15,129
38,SMILES,XGBoost,1,0.951048951048951,730,183,2048,0.9234972677595629,0.952054794520548,0.9652777777777778,0.7692307692307693,0.9391891891891891,30,9,5,139
39,SMILES,XGBoost,1,0.952054794520548,730,183,2048,0.9289617486338798,0.9556313993174061,0.9722222222222222,0.7692307692307693,0.9395973154362416,30,9,4,140
